CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductsPerTenure,EngagementScore,WealthScore,RelationshipStrength,AgeGroup,WealthSegment,HighValueDisengaged,Geography_enc,Gender_enc,Cluster,ChurnProbability,PredictedChurn,RevenueAtRisk,RSI,RSICategory,Recommendation
651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,0.4667128859279911,0.6666666666666666,0.0,1.9869983922887784,0.1599999999999999,26-35,Premium,0,2,1,Wealthy Disengaged,0.0184,0,1662.53,36.0,Moderate Risk,Reactivation Campaign
792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0,61.81078381626386,0.3333333333333333,0.0,1.483674693867498,0.25,36-45,High,1,2,1,Wealthy Disengaged,0.0354,0,4096.67,45.0,Moderate Risk,Reactivation Campaign
817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,2.669202848050213,0.5,1.0,1.7447049878782168,0.59,56+,High,0,2,1,Premium Loyal,0.3,1,34298.28,79.0,Stable,Relationship Manager Assignment
674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0,0.5531610878608259,0.1428571428571428,0.3,2.039680999919904,0.3,36-45,Premium,1,2,0,Wealthy Disengaged,0.5953,1,59984.0,37.5,Moderate Risk,Reactivation Campaign
641,France,Female,40,9,0.0,1,0,0,151648.66,1,0.0,0.1,0.0,1.2634316583324137,0.27,36-45,Medium,0,0,0,High Risk,0.585,1,0.0,34.5,Moderate Risk,Reactivation Campaign
513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,0.6067875368262319,0.25,1.0,1.4109819267117931,0.71,36-45,Medium,0,1,1,Young Active,0.0366,0,3258.86,91.0,Loyal,Standard Retention Programme
561,France,Male,34,1,78829.53,1,1,1,12148.2,0,6.488454383827741,0.5,1.0,0.7850177204610533,0.43,26-35,Low,0,0,1,Premium Loyal,0.0574,0,4524.82,50.5,Moderate Risk,Cross-Sell Programme
627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,0.9520704423761772,0.1428571428571428,1.0,1.662868470834869,0.5800000000000001,26-35,High,0,2,1,Premium Loyal,0.2641,0,29677.7,65.5,Stable,Cross-Sell Programme
682,Germany,Male,72,6,122029.15,1,1,1,50783.88,0,2.4028638051325517,0.1428571428571428,1.0,1.5036802827619091,0.5800000000000001,56+,High,0,2,1,Premium Loyal,0.045,0,5491.31,65.5,Stable,Cross-Sell Programme
683,France,Female,29,0,157829.12,1,0,0,129891.66,0,1.2150734306311073,1.0,0.0,2.101723120861597,0.0,26-35,Premium,1,0,0,Wealthy Disengaged,0.0414,0,6534.13,7.5,High Risk,Reactivation Campaign
432,Germany,Female,31,1,108377.75,2,1,1,9904.63,0,10.941025457239974,1.0,1.0,0.6238604771947815,0.53,26-35,Low,0,2,0,Young Active,0.0505,0,5473.08,73.0,Stable,Relationship Manager Assignment
670,France,Female,54,2,95507.12,1,1,1,63213.31,0,1.5108465156069883,0.3333333333333333,1.0,1.3956981703539868,0.46,46-55,Medium,0,0,0,Premium Loyal,0.3773,1,36034.84,53.5,Moderate Risk,Cross-Sell Programme
505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0,0.9242536375218828,0.1428571428571428,0.0,1.5500069038384354,0.18,36-45,High,1,2,1,Wealthy Disengaged,0.5404,1,68710.07,25.5,High Risk,Reactivation Campaign
580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1,7.785661795722917,0.5,0.3,1.1517997334093928,0.15,18-25,Medium,1,2,1,Wealthy Disengaged,0.6325,1,84635.95,22.5,High Risk,Reactivation Campaign
577,France,Male,36,3,121092.47,2,0,1,143783.46,0,0.8421805110232358,0.5,0.7,1.7213863035074246,0.47,36-45,High,0,0,1,Premium Loyal,0.0626,0,7580.39,67.0,Stable,Relationship Manager Assignment
773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0,3.44826158176073,0.0909090909090909,0.0,1.6768591568350204,0.3,26-35,High,1,2,1,Wealthy Disengaged,0.2535,0,32189.37,37.5,Moderate Risk,Reactivation Campaign
616,France,Male,37,5,144235.73,2,0,0,154957.66,1,0.9308013505021276,0.3333333333333333,0.0,1.9960805869631175,0.25,36-45,Premium,1,0,1,Wealthy Disengaged,0.1343,0,19370.86,45.0,Moderate Risk,Reactivation Campaign
763,France,Female,38,0,152582.2,2,0,0,31892.82,0,4.784067885251751,2.0,0.0,1.7654806692682516,0.0999999999999999,36-45,High,1,0,0,Wealthy Disengaged,0.1045,0,15944.84,30.0,High Risk,Reactivation Campaign
640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,0.9026233820061604,0.1,0.3,2.389470923654359,0.39,36-45,Premium,1,1,1,Wealthy Disengaged,0.4333,1,74734.78,46.5,Moderate Risk,Reactivation Campaign
592,France,Male,36,1,126477.42,1,0,0,179718.17,0,0.7037503010947579,0.5,0.0,1.9693561485170383,0.03,36-45,Premium,1,0,1,Wealthy Disengaged,0.0972,0,12293.61,10.5,High Risk,Reactivation Campaign
528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,0.6098819477605888,0.25,1.0,1.5588984156673291,0.71,36-45,High,0,1,1,Premium Loyal,0.0782,0,7622.46,91.0,Loyal,Relationship Manager Assignment
630,France,Male,53,5,138053.67,1,0,1,114110.97,0,1.209808839510877,0.1666666666666666,0.7,1.7881703142522116,0.4299999999999999,46-55,High,0,0,1,Premium Loyal,0.4489,1,61972.29,50.5,Moderate Risk,Cross-Sell Programme
529,France,Female,31,2,164003.05,2,1,1,60993.23,0,2.688828926932924,0.6666666666666666,1.0,1.4153848396007334,0.56,26-35,Medium,0,0,0,Premium Loyal,0.0881,0,14448.67,76.0,Stable,Relationship Manager Assignment
546,France,Female,47,8,0.0,1,1,1,66408.01,1,0.0,0.1111111111111111,1.0,0.6017605585453424,0.64,46-55,Low,0,0,0,Young Active,0.5582,1,0.0,71.5,Stable,Cross-Sell Programme
753,France,Female,62,6,0.0,2,1,1,136398.9,0,0.0,0.2857142857142857,1.0,1.4536593146767245,0.68,56+,High,0,0,0,Young Active,0.103,0,0.0,88.0,Loyal,Standard Retention Programme
772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0,0.8704846306505745,0.4,1.0,2.179720850921479,0.62,36-45,Premium,0,1,0,Premium Loyal,0.1305,0,15984.44,82.0,Loyal,Relationship Manager Assignment
567,France,Male,36,1,0.0,2,0,0,8555.73,0,0.0,1.0,0.0,0.357176416140936,0.13,36-45,Low,0,0,1,High Risk,0.0059,0,0.0,33.0,Moderate Risk,Reactivation Campaign
628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,0.466576262298092,0.1428571428571428,0.3,1.3342656412280558,0.3,36-45,Medium,0,2,0,Wealthy Disengaged,0.4438,1,23817.61,37.5,Moderate Risk,Reactivation Campaign
658,France,Male,21,7,0.0,2,0,0,187638.34,0,0.0,0.25,0.0,1.4875099991159724,0.31,18-25,High,0,0,1,High Risk,0.0072,0,0.0,51.0,Moderate Risk,Reactivation Campaign
679,Spain,Male,58,9,109327.65,1,1,1,3829.13,0,28.5441094688692,0.1,1.0,1.18891583179539,0.67,56+,Medium,0,1,1,Premium Loyal,0.0905,0,9894.15,74.5,Stable,Cross-Sell Programme
629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0,1.015014544785212,0.5,0.0,1.7216272726193058,0.03,26-35,High,1,1,1,Wealthy Disengaged,0.0633,0,7668.86,10.5,High Risk,Reactivation Campaign
731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0,0.525785512194726,0.1,1.0,2.2286120994068748,0.67,36-45,Premium,0,1,1,Premium Loyal,0.105,0,10609.58,74.5,Stable,Cross-Sell Programme
775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,0.648091919494458,0.5,0.3,1.9167872896120053,0.31,26-35,Premium,0,2,1,Wealthy Disengaged,0.0463,0,3866.13,51.0,Moderate Risk,Reactivation Campaign
660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0,0.5349052524092835,0.3333333333333333,0.0,1.7353039145950968,0.06,26-35,High,0,1,1,Wealthy Disengaged,0.1352,0,10878.49,13.5,High Risk,Reactivation Campaign
752,France,Male,39,3,0.0,1,1,0,188187.05,0,0.0,0.25,0.3,1.715186685426815,0.21,36-45,High,0,0,1,High Risk,0.5236,1,0.0,28.5,High Risk,Reactivation Campaign
655,France,Male,37,6,109093.41,2,1,0,1842.8253000000004,0,59.16689070271461,0.2857142857142857,0.3,1.1201175033670077,0.4,36-45,Medium,1,0,1,High Risk,0.0564,0,6152.87,60.0,Moderate Risk,Reactivation Campaign
543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0,1.6495388644526865,0.1666666666666666,1.0,1.4445030761856965,0.55,46-55,High,0,1,0,Premium Loyal,0.1491,0,20927.02,62.5,Stable,Cross-Sell Programme
811,France,Male,42,10,0.0,2,1,1,3797.79,0,0.0,0.1818181818181818,1.0,0.9166613403816486,0.8,36-45,Low,0,0,1,Young Active,0.0337,0,0.0,100.0,Loyal,Standard Retention Programme
689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0,0.8628733973770458,2.0,0.3,2.0741902206827145,0.2199999999999999,36-45,Premium,1,2,1,Wealthy Disengaged,0.4503,1,58615.92,42.0,Moderate Risk,Reactivation Campaign
531,France,Female,42,2,0.0,2,0,1,90537.47,0,0.0,0.6666666666666666,0.7,0.688842521829878,0.4399999999999999,36-45,Low,0,0,0,Young Active,0.1252,0,0.0,64.0,Stable,Standard Retention Programme
515,France,Male,40,0,109542.29,1,1,1,166370.81,0,0.6584185746371335,1.0,1.0,1.6260608332531752,0.4,36-45,High,0,0,1,Premium Loyal,0.1,0,10954.23,47.5,Moderate Risk,Cross-Sell Programme
466,France,Female,41,3,33563.95,2,1,0,178994.13,1,0.18751320217483,0.5,0.3,1.1646101514517069,0.31,36-45,Medium,0,0,0,High Risk,0.5054,1,16963.22,51.0,Moderate Risk,Reactivation Campaign
782,France,Male,36,1,148795.17,2,1,1,195681.43,0,0.7603910581036837,1.0,1.0,2.625261186343327,0.53,36-45,Premium,0,0,1,Premium Loyal,0.0068,0,1011.81,73.0,Stable,Relationship Manager Assignment
611,France,Male,64,9,0.0,2,1,1,53277.15,0,0.0,0.2,1.0,0.6903462366963923,0.77,56+,Low,0,0,1,Young Active,0.0251,0,0.0,97.0,Loyal,Standard Retention Programme
621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,1.0094785386294929,0.3333333333333333,0.3,2.258125635433042,0.5599999999999999,36-45,Premium,1,2,1,Wealthy Disengaged,0.9279,1,161572.21,42.0,Moderate Risk,Immediate Outreach
604,Spain,Male,41,3,0.0,1,0,0,11819.84,0,0.0,0.25,0.0,0.4623275273972181,0.09,36-45,Low,0,1,1,High Risk,0.2008,0,0.0,16.5,High Risk,Reactivation Campaign
655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0,1.2835153872830627,0.5,1.0,1.5187414257324758,0.43,26-35,High,0,1,0,Premium Loyal,0.0966,0,10278.73,50.5,Moderate Risk,Cross-Sell Programme
689,Spain,Male,38,2,0.0,1,1,1,82709.8,0,0.0,0.3333333333333333,1.0,1.0269420423218103,0.46,36-45,Low,0,1,1,Young Active,0.2469,0,0.0,53.5,Moderate Risk,Cross-Sell Programme
681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0,0.7109481492925169,0.3333333333333333,1.0,2.1970375086763214,0.46,26-35,Premium,0,1,1,Premium Loyal,0.0449,0,5764.86,53.5,Moderate Risk,Cross-Sell Programme
643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0,0.7416932532649867,0.3333333333333333,0.3,2.061219957313786,0.18,36-45,Premium,1,2,1,Wealthy Disengaged,0.5739,1,73368.25,25.5,High Risk,Reactivation Campaign
617,France,Female,24,4,137295.19,2,1,1,91195.12,0,1.5054937644276971,0.4,1.0,1.636208881261726,0.62,18-25,High,0,0,0,Premium Loyal,0.0417,0,5725.21,82.0,Loyal,Relationship Manager Assignment
638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1,1.4297708239190925,0.3333333333333333,0.7,1.8767764184952016,0.3399999999999999,46-55,Premium,0,1,0,Premium Loyal,0.4652,1,72491.29,41.5,Moderate Risk,Cross-Sell Programme
743,France,Male,39,6,0.0,2,1,0,44265.28,0,0.0,0.2857142857142857,0.3,0.9602099500618952,0.4,36-45,Low,0,0,1,High Risk,0.031,0,0.0,60.0,Moderate Risk,Reactivation Campaign
828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,1.2378577028229651,0.125,0.3,2.3084736132856256,0.33,18-25,Premium,1,2,0,Wealthy Disengaged,0.2465,0,35582.73,40.5,Moderate Risk,Reactivation Campaign
776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0,0.7161268512937848,0.1111111111111111,1.0,2.142447443369189,0.64,26-35,Premium,0,1,1,Premium Loyal,0.0508,0,5403.36,71.5,Stable,Cross-Sell Programme
540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,1.517108049979784,0.125,0.7,1.365503243192424,0.49,26-35,Medium,0,2,1,Premium Loyal,0.1684,0,21521.84,56.5,Moderate Risk,Cross-Sell Programme
616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,1.980450635968817,0.2,1.0,1.407067460781554,0.52,36-45,Medium,0,2,0,Premium Loyal,0.7133,1,87588.93,59.5,Moderate Risk,Cross-Sell Programme
628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1,2.46551539912278,0.0909090909090909,0.3,1.3046164385544607,0.42,36-45,Medium,1,2,1,Wealthy Disengaged,0.5624,1,63846.93,49.5,Moderate Risk,Reactivation Campaign
667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1,0.8021478475346869,0.2857142857142857,0.0,2.1493185976817752,0.28,18-25,Premium,1,1,0,Wealthy Disengaged,0.3661,1,49826.46,48.0,Moderate Risk,Reactivation Campaign
615,France,Male,30,7,0.0,2,1,1,156346.84,0,0.0,0.25,1.0,1.2251732891831808,0.71,26-35,Medium,0,0,1,Young Active,0.0082,0,0.0,91.0,Loyal,Standard Retention Programme
543,France,Male,30,4,140916.81,1,1,0,157711.18,0,0.8935061959069998,0.2,0.3,1.8176250371226637,0.24,26-35,Premium,1,0,1,Wealthy Disengaged,0.1045,0,14725.81,31.5,Moderate Risk,Reactivation Campaign
553,France,Female,31,4,0.0,2,1,1,89087.4,0,0.0,0.4,1.0,0.734084339577257,0.62,26-35,Low,0,0,0,Young Active,0.023,0,0.0,82.0,Loyal,Standard Retention Programme
554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0,13.880863878417449,0.2,1.0,0.97964145622104,0.52,26-35,Low,0,2,1,Premium Loyal,0.1185,0,14381.8,59.5,Moderate Risk,Cross-Sell Programme
684,Spain,Female,36,4,0.0,1,1,0,117038.96,0,0.0,0.2,0.3,1.189926560081641,0.24,36-45,Medium,0,1,0,High Risk,0.3707,1,0.0,31.5,Moderate Risk,Reactivation Campaign
452,France,Female,35,7,0.0,2,1,0,164241.67,0,0.0,0.25,0.3,0.875454303033702,0.43,26-35,Low,0,0,0,High Risk,0.1106,0,0.0,63.0,Stable,Reactivation Campaign
606,France,Male,47,3,93578.68,2,0,1,137720.56,1,0.679477345449761,0.5,0.7,1.6119178332182935,0.47,46-55,High,0,0,1,Premium Loyal,0.3388,1,31704.46,67.0,Stable,Standard Retention Programme
629,France,Male,40,9,0.0,1,1,0,1842.8253000000004,0,0.0,0.1,0.3,0.471291866028708,0.39,36-45,Low,0,0,1,High Risk,0.2318,0,0.0,46.5,Moderate Risk,Reactivation Campaign
659,Spain,Female,33,8,115409.6,1,0,1,1842.8253000000004,0,62.59248096877724,0.1111111111111111,0.7,1.163650738020264,0.52,26-35,Medium,0,1,0,Premium Loyal,0.0648,0,7478.54,59.5,Moderate Risk,Cross-Sell Programme
493,France,Female,33,8,90791.69,1,1,1,59659.53,0,1.5218049521182595,0.1111111111111111,1.0,0.9287864917348612,0.64,26-35,Low,0,0,0,Premium Loyal,0.0734,0,6664.11,71.5,Stable,Cross-Sell Programme
794,France,Female,62,9,123681.32,3,1,0,173586.63,1,0.7125007697841143,0.3,0.3,2.406327160949785,0.59,56+,Premium,1,0,0,Wealthy Disengaged,0.9975,1,123372.12,45.0,Moderate Risk,Immediate Outreach
554,France,Female,44,6,92436.86,1,1,0,126033.9,0,0.7334227265622459,0.1428571428571428,0.3,1.4218191779928275,0.3,36-45,Medium,0,0,0,Wealthy Disengaged,0.5124,1,47364.65,37.5,Moderate Risk,Reactivation Campaign
796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1,2.661909669378711,0.1,1.0,2.080554418043035,0.67,46-55,Premium,0,2,0,Premium Loyal,0.8215,1,137350.17,74.5,Stable,Immediate Outreach
807,France,Female,36,4,0.0,2,0,1,147007.33,0,0.0,0.4,0.7,1.6369079727633573,0.4999999999999999,36-45,High,0,0,0,Young Active,0.0387,0,0.0,70.0,Stable,Standard Retention Programme
500,Germany,Male,44,9,160838.13,2,1,0,196261.64,0,0.8195045679605655,0.2,0.3,2.018335113056104,0.49,36-45,Premium,1,2,1,Wealthy Disengaged,0.0754,0,12127.2,69.0,Stable,Reactivation Campaign
722,Spain,Male,43,1,0.0,1,1,0,44560.17,1,0.0,0.5,0.3,0.911473516635716,0.15,36-45,Low,0,1,1,High Risk,0.6185,1,0.0,22.5,High Risk,Reactivation Campaign
559,Spain,Female,40,7,144470.77,1,1,1,18917.95,0,7.636299583222112,0.125,1.0,1.167703278406632,0.6100000000000001,36-45,Medium,0,1,0,Premium Loyal,0.0978,0,14129.24,68.5,Stable,Cross-Sell Programme
584,Spain,Female,38,3,0.0,2,1,1,4525.4,0,0.0,0.5,1.0,0.3773071425878163,0.59,36-45,Low,0,1,0,Young Active,0.0237,0,0.0,79.0,Stable,Standard Retention Programme
834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0,1.397967957282104,0.2,0.7,2.126799354057331,0.6499999999999999,56+,Premium,0,2,0,Premium Loyal,0.1269,0,16518.48,85.0,Loyal,Relationship Manager Assignment
754,Spain,Male,35,4,0.0,2,1,1,9658.41,0,0.0,0.4,1.0,0.8101642499667471,0.62,26-35,Low,0,1,1,Young Active,0.0101,0,0.0,82.0,Loyal,Standard Retention Programme
590,France,Male,43,7,81076.8,2,1,1,182627.25,1,0.4439444609473069,0.25,1.0,1.7352651663239649,0.71,36-45,High,0,0,1,Premium Loyal,0.0986,0,7994.17,91.0,Loyal,Standard Retention Programme
740,France,Male,36,7,0.0,1,1,1,13177.4,0,0.0,0.125,1.0,0.7946046962666551,0.6100000000000001,36-45,Low,0,0,1,Young Active,0.1138,0,0.0,68.5,Stable,Cross-Sell Programme
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,2.3288252671433174,0.25,0.3,0.9257093986737004,0.21,56+,Low,1,2,0,Wealthy Disengaged,0.9673,1,98147.39,28.5,High Risk,Immediate Outreach
733,France,Male,48,5,0.0,1,0,1,117830.57,0,0.0,0.1666666666666666,0.7,1.31118559665241,0.4299999999999999,46-55,Medium,0,0,1,Young Active,0.4635,1,0.0,50.5,Moderate Risk,Cross-Sell Programme
755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0,0.9699139460251412,2.0,1.0,1.9738878627998384,0.5,36-45,Premium,0,2,0,Premium Loyal,0.203,0,23114.64,70.0,Stable,Relationship Manager Assignment
554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1,0.90377729385587,0.375,0.7,1.2475066399437815,0.69,46-55,Medium,0,1,0,Young Active,0.9661,1,84633.6,55.0,Moderate Risk,Immediate Outreach
534,France,Male,36,4,120037.96,1,1,0,36275.94,0,3.3089328923553087,0.2,0.3,1.06497162354105,0.24,36-45,Low,1,0,1,Wealthy Disengaged,0.1428,0,17141.42,31.5,Moderate Risk,Reactivation Campaign
656,Spain,Male,33,4,0.0,2,1,0,116706.0,0,0.0,0.4,0.3,1.1212441030366471,0.3399999999999999,26-35,Medium,0,1,1,High Risk,0.0233,0,0.0,54.0,Moderate Risk,Reactivation Campaign
575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1,0.7211092735769361,0.5,1.0,1.8410288201980776,0.91,46-55,Premium,0,2,1,Young Active,0.9933,1,120393.08,61.0,Stable,Immediate Outreach
480,Spain,Male,47,8,75408.33,1,1,0,25887.89,1,2.912767986576481,0.1111111111111111,0.3,0.6428604990244063,0.36,46-55,Low,0,1,1,High Risk,0.7084,1,53419.26,43.5,Moderate Risk,Reactivation Campaign
575,France,Male,40,5,0.0,2,1,1,122488.59,0,0.0,0.3333333333333333,1.0,0.9569330927958494,0.65,36-45,Low,0,0,1,Young Active,0.0223,0,0.0,85.0,Loyal,Standard Retention Programme
672,France,Female,40,3,0.0,1,1,0,113171.61,1,0.0,0.25,0.3,1.141509865160341,0.21,36-45,Medium,0,0,0,High Risk,0.5932,1,0.0,28.5,High Risk,Reactivation Campaign
758,Spain,Female,35,5,0.0,2,0,0,100365.51,0,0.0,0.3333333333333333,0.0,1.2819898005168178,0.25,26-35,Medium,0,1,0,High Risk,0.0432,0,0.0,45.0,Moderate Risk,Reactivation Campaign
682,France,Male,50,6,121818.84,2,0,1,124151.37,0,0.9812043056447493,0.2857142857142857,0.7,1.87644046406012,0.5599999999999999,46-55,Premium,0,0,1,Premium Loyal,0.2363,0,28785.79,76.0,Stable,Relationship Manager Assignment
501,France,Female,29,8,0.0,2,1,0,112664.24,0,0.0,0.2222222222222222,0.3,0.7298333270032222,0.4599999999999999,26-35,Low,0,0,0,High Risk,0.0422,0,0.0,66.0,Stable,Reactivation Campaign
746,Germany,Male,34,6,141806.0,2,1,1,183494.87,0,0.7728021344567592,0.2857142857142857,1.0,2.4394497046171413,0.68,26-35,Premium,0,2,1,Premium Loyal,0.0545,0,7728.43,88.0,Loyal,Relationship Manager Assignment
556,France,Female,51,8,61354.14,1,1,0,198069.7345,1,0.3097587341960404,0.1111111111111111,0.3,1.626568471385699,0.36,46-55,High,0,0,0,Wealthy Disengaged,0.9475,1,58133.05,43.5,Moderate Risk,Immediate Outreach
823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1,0.9519607559313304,0.2,0.7,2.266849235947761,0.3999999999999999,46-55,Premium,0,2,0,Premium Loyal,0.8217,1,102675.47,47.5,Moderate Risk,Immediate Outreach
491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1,0.8159815729323767,0.5,0.7,1.2363613548684562,0.3099999999999999,56+,Medium,0,2,0,Premium Loyal,0.7468,1,70975.21,38.5,Moderate Risk,Cross-Sell Programme
638,France,Female,29,9,103417.74,1,1,1,15336.4,0,6.742846897127285,0.1,1.0,1.1176931984405625,0.67,26-35,Medium,0,0,0,Premium Loyal,0.0955,0,9876.39,74.5,Stable,Cross-Sell Programme
734,France,Male,45,2,0.0,2,1,0,99593.28,0,0.0,0.6666666666666666,0.3,1.2206381395990893,0.2799999999999999,36-45,Medium,0,0,1,High Risk,0.1055,0,0.0,48.0,Moderate Risk,Reactivation Campaign
555,France,Male,40,10,43028.77,1,1,0,170514.21,0,0.2523456411894282,0.0909090909090909,0.3,1.3852088327696035,0.42,36-45,Medium,0,0,1,High Risk,0.3336,1,14354.4,49.5,Moderate Risk,Reactivation Campaign
745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1,3.49144722711206,1.0,1.0,1.5573591228826067,0.4,36-45,High,0,2,0,Premium Loyal,0.8562,1,102434.24,47.5,Moderate Risk,Immediate Outreach
728,France,Male,37,3,122689.51,2,0,0,106977.53,1,1.1468610570737885,0.5,0.0,1.903649827908897,0.19,36-45,Premium,1,0,1,Wealthy Disengaged,0.1149,0,14097.02,39.0,Moderate Risk,Reactivation Campaign
626,France,Male,44,10,0.0,2,0,0,164287.86,0,0.0,0.1818181818181818,0.0,1.291957636370865,0.3999999999999999,36-45,Medium,0,0,1,High Risk,0.098,0,0.0,60.0,Moderate Risk,Reactivation Campaign
681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0,2.893203914202565,0.2222222222222222,1.0,1.1087018242974749,0.74,36-45,Medium,0,2,1,Young Active,0.0206,0,1507.49,94.0,Loyal,Standard Retention Programme
478,France,Female,38,4,171913.87,1,1,0,51820.87,1,3.3173999703214103,0.2,0.3,1.2891702423652558,0.24,36-45,Medium,1,0,0,Wealthy Disengaged,0.3614,1,62129.67,31.5,Moderate Risk,Reactivation Campaign
709,France,Male,38,5,0.0,2,1,1,81452.29,0,0.0,0.3333333333333333,1.0,1.068380483987606,0.65,36-45,Low,0,0,1,Young Active,0.0151,0,0.0,85.0,Loyal,Standard Retention Programme
562,Germany,Male,33,8,92659.2,2,1,0,1842.8253000000004,0,50.25378488949033,0.2222222222222222,0.3,0.8092582867673157,0.4599999999999999,26-35,Low,0,2,1,High Risk,0.0763,0,7069.9,66.0,Stable,Reactivation Campaign
769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1,1.9226310055964535,0.125,1.0,1.8985629568352984,0.6100000000000001,26-35,Premium,0,2,0,Premium Loyal,0.5428,1,74493.42,68.5,Stable,Cross-Sell Programme
684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0,0.6679398952875641,0.5,0.3,1.9326026325367456,0.31,46-55,Premium,1,2,0,Wealthy Disengaged,0.4948,1,50942.2,51.0,Moderate Risk,Reactivation Campaign
536,France,Female,61,8,65190.29,1,1,1,64308.49,1,1.0136962678447614,0.1111111111111111,1.0,0.917683430160388,0.64,56+,Low,0,0,0,Young Active,0.4282,1,27914.48,71.5,Stable,Cross-Sell Programme
631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0,3.063909901674398,0.6666666666666666,1.0,1.1486526112802995,0.56,26-35,Medium,0,2,0,Young Active,0.0507,0,4910.98,76.0,Stable,Standard Retention Programme
657,Spain,Male,34,5,154983.98,1,1,0,27738.01,0,5.587221029157133,0.1666666666666666,0.3,1.5036336735273603,0.27,26-35,High,1,1,1,Wealthy Disengaged,0.1494,0,23154.61,34.5,Moderate Risk,Reactivation Campaign
699,Germany,Male,59,3,106819.65,1,0,1,163570.25,0,0.6530466081294848,0.25,0.7,2.0373398027503837,0.37,56+,Premium,0,2,1,Premium Loyal,0.7427,1,79334.95,44.5,Moderate Risk,Cross-Sell Programme
606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0,0.6631877705900948,0.125,1.0,2.0863102421470563,0.6100000000000001,36-45,Premium,0,1,1,Premium Loyal,0.0398,0,5117.43,68.5,Stable,Cross-Sell Programme
612,France,Female,63,2,126473.33,1,0,1,147545.65,0,0.8571752052655889,0.3333333333333333,0.7,1.8532253467446995,0.3399999999999999,56+,Premium,0,0,0,Premium Loyal,0.4184,1,52916.44,41.5,Moderate Risk,Cross-Sell Programme
660,France,Female,38,5,110570.78,2,1,0,195906.59,0,0.5644027370251454,0.3333333333333333,0.3,2.1289997532825846,0.37,36-45,Premium,1,0,0,Wealthy Disengaged,0.0755,0,8348.09,57.0,Moderate Risk,Reactivation Campaign
